Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,1087,1093,449,87,4,269.25,44.0,1191.25,1104.75,214.1344982326139,29.49576240750525,208.5,15.628499608087784,
001,1504,1107,25,20,1,75.0,18.0,1454.0,1107.0,0.0,0.0,0.0,0.0,
001,1087,1093,154,87,1,154.0,87.0,1087.0,1093.0,0.0,0.0,0.0,0.0,
001,1087,1093,449,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,1087,1126,449,36,1,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,
002,1454,1107,75,18,2,32.5,11.5,1466.5,1110.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
003,1459,1110,11,13,1,9.0,12.0,1460.0,1110.0,0.0,0.0,0.0,0.0,
003,1474,1111,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,475,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
