Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,1087,1181,449,87,4,269.25,44.0,1191.25,1192.75,214.1344982326139,29.49576240750525,208.5,15.628499608087784,
002,1504,1195,25,20,1,75.0,18.0,1454.0,1195.0,0.0,0.0,0.0,0.0,
002,1087,1181,154,87,1,154.0,87.0,1087.0,1181.0,0.0,0.0,0.0,0.0,
002,1087,1181,449,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1087,1214,449,36,1,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,
003,1454,1195,75,18,2,32.5,11.5,1466.5,1198.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
004,1459,1198,11,13,1,9.0,12.0,1460.0,1198.0,0.0,0.0,0.0,0.0,
004,1474,1199,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,475,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
