Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,439,173,20,2,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,
000,863,496,173,0,3,20.666666666666668,24.333333333333332,898.0,506.0,10.96965511460289,12.220201853215572,29.444863728670914,17.320508075688775,
000,863,496,173,0,3,20.666666666666668,24.333333333333332,980.3333333333334,506.0,10.96965511460289,12.220201853215572,18.475208614068027,17.320508075688775,
001,0,439,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,439,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,881,496,27,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,881,526,27,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,932,496,8,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,439,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,439,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
